Match Number,Team Number,Alliance,
2,4384,Blue,3,9,9,3,9,1,9,0,
2,6556,Red,0,1,2,7,8,9,6,2,
2,313,Red,7,2,6,3,6,3,4,6,
2,6190,Red,9,5,4,3,4,2,4,7,
3,3668,Blue,9,1,9,4,7,6,2,0,
3,6101,Blue,8,5,6,4,9,5,5,6,
3,6092,Blue,0,4,0,9,3,5,3,0,
3,5708,Red,5,3,3,3,6,6,6,7,
3,1076,Red,6,5,7,6,9,2,5,1,
3,1528,Red,9,5,5,0,7,9,7,3,
4,5053,Blue,9,8,2,0,2,5,3,3,
4,5603,Blue,8,9,9,4,2,9,4,1,
4,6033,Blue,9,8,7,3,7,8,6,8,
4,5066,Red,9,8,9,8,0,2,2,5,
4,2611,Red,6,0,4,8,3,6,5,1,
4,3656,Red,1,4,7,0,2,0,8,0,
Match Number,Team Number,Alliance,
1,5530,Blue,1,7,7,6,7,4,2,9,
1,6150,Blue,4,1,4,1,7,2,9,3,
1,6570,Blue,9,3,5,7,5,1,2,0,
1,3641,Red,7,4,6,0,3,3,3,8,
1,240,Red,7,2,8,0,5,0,6,8,
1,4395,Red,9,8,0,3,1,6,0,9,
2,5222,Blue,5,5,1,4,4,4,2,9,
2,68,Blue,5,6,9,2,7,2,5,0,
2,4384,Blue,8,5,4,4,4,9,7,8,
2,6556,Red,6,7,8,6,1,8,9,0,
2,313,Red,4,7,4,8,2,9,4,2,
2,6190,Red,0,9,5,9,0,3,0,7,
3,3668,Blue,2,0,5,5,2,5,4,5,
3,6101,Blue,8,3,7,7,6,5,8,6,
3,6092,Blue,7,9,8,9,7,7,8,9,
3,5708,Red,1,1,4,5,4,8,7,3,
3,1076,Red,6,0,4,0,3,3,8,8,
3,1528,Red,2,9,9,9,1,6,5,4,
4,5053,Blue,0,8,2,1,5,0,0,5,
4,5603,Blue,2,5,4,0,1,9,1,0,
4,6033,Blue,5,3,1,6,1,7,3,3,
4,5066,Red,1,9,7,8,7,9,7,4,
4,2611,Red,6,9,4,5,5,6,8,5,
4,3656,Red,0,8,8,7,9,7,7,3,
Match Number,Team Number,Alliance,
1,5530,Blue,3,2,6,6,1,4,6,0,
1,6150,Blue,6,2,6,3,5,0,4,1,
1,6570,Blue,9,8,0,4,4,7,4,5,
1,3641,Red,4,1,2,7,1,5,2,5,
1,240,Red,7,9,0,3,8,1,5,0,
1,4395,Red,2,0,8,1,6,8,0,5,
2,5222,Blue,0,9,9,0,2,2,1,5,
2,68,Blue,7,0,2,0,1,9,9,0,
2,4384,Blue,0,1,5,5,9,1,2,7,
2,6556,Red,2,0,1,4,9,3,9,6,
2,313,Red,0,7,6,2,6,1,2,5,
2,6190,Red,8,4,5,7,9,4,9,3,
3,3668,Blue,1,7,1,5,2,4,5,8,
3,6101,Blue,6,1,7,2,0,6,6,4,
3,6092,Blue,1,5,9,3,2,7,4,8,
3,5708,Red,8,0,7,4,5,4,8,7,
3,1076,Red,0,8,3,1,2,3,3,6,
3,1528,Red,2,7,5,4,3,0,4,1,
4,5053,Blue,8,1,6,3,5,5,1,4,
4,5603,Blue,3,2,6,2,7,0,3,2,
4,6033,Blue,3,0,1,2,3,5,1,7,
4,5066,Red,2,3,1,4,1,0,4,8,
4,2611,Red,6,5,6,4,8,5,2,4,
4,3656,Red,6,9,8,9,7,1,9,1,
